node_ids timestamps
10 6344.0
10 6415.0
10 6477.0
10 6536.0
10 6609.0
10 6679.0
10 6750.0
10 6813.0
10 6887.0
10 6945.0
10 7010.0
10 7085.0
10 7144.0
10 7220.0
10 7273.0
10 7334.0
10 7403.0
10 7472.0
10 7535.0
10 7609.0
10 7683.0
10 7748.0
10 7811.0
10 7874.0
10 7948.0
10 8017.0
10 8093.0
10 9093.0
11 1045.0
11 2021.0
11 2989.0
11 3953.0
11 5019.0
11 6048.0
11 6120.0
11 6177.0
11 6238.0
11 6303.0
11 6368.0
11 6421.0
11 6497.0
11 6573.0
11 6640.0
11 6712.0
11 6785.0
11 6873.0
11 6933.0
11 7003.0
11 7067.0
11 7141.0
11 7198.0
11 7268.0
11 7344.0
11 7408.0
11 7469.0
11 7545.0
11 7617.0
11 7683.0
11 7749.0
11 7807.0
11 7898.0
11 7969.0
11 8019.0
11 8078.0
11 9059.0
12 990.0
12 1965.0
12 2947.0
12 3937.0
12 4905.0
12 5927.0
12 6142.0
12 6192.0
12 6261.0
12 6340.0
12 6403.0
12 6484.0
12 6536.0
12 6600.0
12 6661.0
12 6713.0
12 6784.0
12 6867.0
12 6951.0
12 7008.0
12 7086.0
12 7148.0
12 7199.0
12 7276.0
12 7321.0
12 7388.0
12 7450.0
12 7513.0
12 7575.0
12 7637.0
12 7696.0
12 7752.0
12 7817.0
12 7879.0
12 7961.0
12 8032.0
12 9075.0
13 1011.0
13 2030.0
13 3042.0
13 4064.0
13 5056.0
13 6150.0
13 6224.0
13 6301.0
13 6366.0
13 6435.0
13 6501.0
13 6575.0
13 6635.0
13 6710.0
13 6773.0
13 6855.0
13 6920.0
13 6996.0
13 7052.0
13 7116.0
13 7177.0
13 7243.0
13 7304.0
13 7370.0
13 7447.0
13 7508.0
13 7556.0
13 7618.0
13 7688.0
13 7753.0
13 7813.0
13 7874.0
13 7938.0
13 8005.0
13 8083.0
13 9190.0
14 968.0
14 2039.0
14 3037.0
14 3987.0
14 4934.0
14 5954.0
14 6147.0
14 6209.0
14 6287.0
14 6351.0
14 6412.0
14 6473.0
14 6535.0
14 6613.0
14 6662.0
14 6735.0
14 6791.0
14 6857.0
14 6925.0
14 6973.0
14 7030.0
14 7100.0
14 7171.0
14 7250.0
14 7314.0
14 7379.0
14 7449.0
14 7507.0
14 7581.0
14 7654.0
14 7700.0
14 7779.0
14 7842.0
14 7899.0
14 7971.0
14 8031.0
14 9120.0
15 996.0
15 1992.0
15 2999.0
15 4027.0
15 5006.0
15 5983.0
15 6140.0
15 6203.0
15 6254.0
15 6326.0
15 6405.0
15 6474.0
15 6546.0
15 6613.0
15 6676.0
15 6740.0
15 6805.0
15 6866.0
15 6925.0
15 6992.0
15 7048.0
15 7113.0
15 7187.0
15 7260.0
15 7333.0
15 7391.0
15 7459.0
15 7534.0
15 7595.0
15 7678.0
15 7736.0
15 7808.0
15 7874.0
15 7938.0
15 8007.0
15 8073.0
15 9163.0
16 1047.0
16 2094.0
16 3101.0
16 4170.0
16 5187.0
16 6158.0
16 6231.0
16 6294.0
16 6358.0
16 6432.0
16 6489.0
16 6565.0
16 6655.0
16 6705.0
16 6770.0
16 6838.0
16 6890.0
16 6944.0
16 7014.0
16 7081.0
16 7154.0
16 7219.0
16 7281.0
16 7337.0
16 7398.0
16 7462.0
16 7517.0
16 7599.0
16 7659.0
16 7742.0
16 7811.0
16 7884.0
16 7962.0
16 8027.0
16 8084.0
16 9067.0
17 984.0
17 1973.0
17 2994.0
17 3987.0
17 4970.0
17 5936.0
17 6154.0
17 6211.0
17 6294.0
17 6359.0
17 6427.0
17 6499.0
17 6574.0
17 6640.0
17 6720.0
17 6783.0
17 6858.0
17 6925.0
17 6995.0
17 7078.0
17 7148.0
17 7207.0
17 7293.0
17 7362.0
17 7435.0
17 7497.0
17 7559.0
17 7617.0
17 7693.0
17 7772.0
17 7834.0
17 7908.0
17 7973.0
17 8034.0
17 8095.0
17 9112.0
18 987.0
18 1968.0
18 2986.0
18 3952.0
18 4953.0
18 5965.0
18 6137.0
18 6206.0
18 6278.0
18 6353.0
18 6418.0
18 6492.0
18 6549.0
18 6623.0
18 6690.0
18 6773.0
18 6860.0
18 6940.0
18 6995.0
18 7053.0
18 7121.0
18 7192.0
18 7266.0
18 7338.0
18 7400.0
18 7457.0
18 7521.0
18 7589.0
18 7666.0
18 7742.0
18 7821.0
18 7890.0
18 7961.0
18 8030.0
18 8085.0
18 9103.0
19 993.0
19 1997.0
19 2994.0
19 3994.0
19 4978.0
19 5980.0
19 6139.0
19 6204.0
19 6262.0
19 6342.0
19 6414.0
19 6460.0
19 6534.0
19 6610.0
19 6678.0
19 6737.0
19 6800.0
19 6856.0
19 6920.0
19 6978.0
19 7055.0
19 7124.0
19 7188.0
19 7267.0
19 7327.0
19 7386.0
19 7441.0
19 7501.0
19 7579.0
19 7641.0
19 7711.0
19 7770.0
19 7826.0
19 7912.0
19 7990.0
19 8050.0
19 9145.0
20 982.0
20 1931.0
20 2920.0
20 3864.0
20 4829.0
20 5831.0
20 6137.0
20 6203.0
20 6267.0
20 6334.0
20 6399.0
20 6477.0
20 6554.0
20 6620.0
20 6685.0
20 6758.0
20 6831.0
20 6906.0
20 6968.0
20 7032.0
20 7109.0
20 7170.0
20 7242.0
20 7311.0
20 7371.0
20 7450.0
20 7517.0
20 7590.0
20 7665.0
20 7740.0
20 7817.0
20 7881.0
20 7942.0
20 8008.0
20 8090.0
20 9072.0
21 1002.0
21 2035.0
21 3002.0
21 4016.0
21 4985.0
21 5945.0
21 6150.0
21 6205.0
21 6277.0
21 6348.0
21 6429.0
21 6488.0
21 6550.0
21 6628.0
21 6714.0
21 6774.0
21 6835.0
21 6890.0
21 6953.0
21 7012.0
21 7074.0
21 7134.0
21 7205.0
21 7275.0
21 7339.0
21 7411.0
21 7486.0
21 7536.0
21 7603.0
21 7670.0
21 7744.0
21 7821.0
21 7878.0
21 7935.0
21 8017.0
21 8087.0
21 9149.0
22 1025.0
22 2004.0
22 3046.0
22 4033.0
22 5037.0
22 6040.0
22 6148.0
22 6221.0
22 6284.0
22 6361.0
22 6432.0
22 6485.0
22 6545.0
22 6597.0
22 6681.0
22 6736.0
22 6800.0
22 6866.0
22 6932.0
22 7002.0
22 7069.0
22 7130.0
22 7206.0
22 7284.0
22 7345.0
22 7416.0
22 7478.0
22 7559.0
22 7616.0
22 7679.0
22 7738.0
22 7796.0
22 7859.0
22 7920.0
22 7986.0
22 8041.0
22 8101.0
22 9066.0
23 1040.0
23 2059.0
23 3055.0
23 4025.0
23 5053.0
23 6024.0
23 6127.0
23 6196.0
23 6265.0
23 6323.0
23 6389.0
23 6446.0
23 6513.0
23 6582.0
23 6654.0
23 6719.0
23 6784.0
23 6849.0
23 6906.0
23 6974.0
23 7034.0
23 7112.0
23 7172.0
23 7226.0
23 7285.0
23 7348.0
23 7415.0
23 7485.0
23 7569.0
23 7648.0
23 7719.0
23 7796.0
23 7857.0
23 7908.0
23 7977.0
23 8060.0
23 9139.0
24 970.0
24 1978.0
24 2926.0
24 3904.0
24 4943.0
24 5957.0
24 6138.0
24 6199.0
24 6259.0
24 6310.0
24 6379.0
24 6447.0
24 6525.0
24 6585.0
24 6652.0
24 6719.0
24 6789.0
24 6860.0
24 6932.0
24 6994.0
24 7072.0
24 7134.0
24 7197.0
24 7272.0
24 7345.0
24 7418.0
24 7483.0
24 7552.0
24 7614.0
24 7667.0
24 7732.0
24 7796.0
24 7857.0
24 7931.0
24 8002.0
24 8069.0
24 9038.0
25 976.0
25 1949.0
25 2971.0
25 3965.0
25 5007.0
25 5999.0
25 6148.0
25 6218.0
25 6292.0
25 6364.0
25 6426.0
25 6484.0
25 6547.0
25 6602.0
25 6663.0
25 6720.0
25 6784.0
25 6843.0
25 6919.0
25 6997.0
25 7050.0
25 7122.0
25 7190.0
25 7263.0
25 7334.0
25 7408.0
25 7469.0
25 7531.0
25 7595.0
25 7657.0
25 7729.0
25 7795.0
25 7844.0
25 7900.0
25 7966.0
25 8044.0
25 9107.0
26 1003.0
26 1985.0
26 2949.0
26 3933.0
26 4955.0
26 5928.0
26 6149.0
26 6213.0
26 6281.0
26 6355.0
26 6416.0
26 6480.0
26 6535.0
26 6596.0
26 6673.0
26 6741.0
26 6793.0
26 6868.0
26 6946.0
26 7013.0
26 7070.0
26 7141.0
26 7203.0
26 7258.0
26 7327.0
26 7393.0
26 7463.0
26 7531.0
26 7585.0
26 7658.0
26 7738.0
26 7834.0
26 7904.0
26 7969.0
26 8049.0
26 9098.0
27 978.0
27 2019.0
27 3004.0
27 4038.0
27 4973.0
27 5954.0
27 6152.0
27 6210.0
27 6306.0
27 6370.0
27 6442.0
27 6517.0
27 6569.0
27 6656.0
27 6721.0
27 6788.0
27 6868.0
27 6941.0
27 7001.0
27 7065.0
27 7131.0
27 7221.0
27 7278.0
27 7348.0
27 7408.0
27 7481.0
27 7553.0
27 7619.0
27 7686.0
27 7742.0
27 7817.0
27 7890.0
27 7970.0
27 8032.0
27 8082.0
27 9127.0
28 992.0
28 1989.0
28 2935.0
28 3878.0
28 4867.0
28 5825.0
28 6137.0
28 6186.0
28 6252.0
28 6309.0
28 6362.0
28 6445.0
28 6512.0
28 6580.0
28 6648.0
28 6721.0
28 6795.0
28 6857.0
28 6921.0
28 6983.0
28 7029.0
28 7100.0
28 7160.0
28 7243.0
28 7318.0
28 7383.0
28 7440.0
28 7514.0
28 7575.0
28 7635.0
28 7699.0
28 7774.0
28 7844.0
28 7894.0
28 7983.0
28 8050.0
28 9099.0
29 1024.0
29 2013.0
29 3012.0
29 4003.0
29 5035.0
29 6064.0
29 6154.0
29 6219.0
29 6293.0
29 6360.0
29 6416.0
29 6479.0
29 6549.0
29 6622.0
29 6689.0
29 6762.0
29 6826.0
29 6895.0
29 6957.0
29 7030.0
29 7103.0
29 7174.0
29 7240.0
29 7303.0
29 7357.0
29 7444.0
29 7520.0
29 7589.0
29 7650.0
29 7732.0
29 7801.0
29 7872.0
29 7933.0
29 8014.0
29 8090.0
29 9123.0
30 975.0
30 2016.0
30 3013.0
30 3987.0
30 4972.0
30 5948.0
30 6138.0
30 6216.0
30 6277.0
30 6343.0
30 6406.0
30 6467.0
30 6532.0
30 6606.0
30 6657.0
30 6715.0
30 6769.0
30 6849.0
30 6908.0
30 6983.0
30 7052.0
30 7123.0
30 7198.0
30 7256.0
30 7327.0
30 7402.0
30 7466.0
30 7551.0
30 7612.0
30 7676.0
30 7754.0
30 7829.0
30 7891.0
30 7964.0
30 8025.0
30 8077.0
30 9133.0
31 992.0
31 2028.0
31 3001.0
31 3956.0
31 4950.0
31 5991.0
31 6143.0
31 6219.0
31 6288.0
31 6353.0
31 6425.0
31 6485.0
31 6560.0
31 6637.0
31 6710.0
31 6777.0
31 6835.0
31 6905.0
31 6955.0
31 7026.0
31 7102.0
31 7173.0
31 7245.0
31 7311.0
31 7379.0
31 7445.0
31 7515.0
31 7584.0
31 7639.0
31 7711.0
31 7780.0
31 7846.0
31 7907.0
31 7988.0
31 8049.0
31 9116.0
32 979.0
32 2046.0
32 2992.0
32 4015.0
32 5015.0
32 5999.0
32 6130.0
32 6198.0
32 6257.0
32 6316.0
32 6375.0
32 6434.0
32 6506.0
32 6563.0
32 6645.0
32 6705.0
32 6777.0
32 6852.0
32 6929.0
32 7000.0
32 7072.0
32 7140.0
32 7214.0
32 7268.0
32 7343.0
32 7412.0
32 7476.0
32 7538.0
32 7603.0
32 7684.0
32 7739.0
32 7809.0
32 7875.0
32 7944.0
32 8029.0
32 8096.0
32 9176.0
33 1023.0
33 2081.0
33 3132.0
33 4127.0
33 5103.0
33 6131.0
33 6211.0
33 6278.0
33 6354.0
33 6423.0
33 6487.0
33 6554.0
33 6626.0
33 6702.0
33 6766.0
33 6841.0
33 6917.0
33 6983.0
33 7044.0
33 7120.0
33 7180.0
33 7240.0
33 7302.0
33 7366.0
33 7434.0
33 7509.0
33 7571.0
33 7638.0
33 7708.0
33 7764.0
33 7834.0
33 7896.0
33 7947.0
33 8015.0
33 8072.0
33 9136.0
34 1023.0
34 2055.0
34 3056.0
34 4030.0
34 5022.0
34 5999.0
34 6148.0
34 6211.0
34 6276.0
34 6344.0
34 6409.0
34 6471.0
34 6533.0
34 6603.0
34 6654.0
34 6715.0
34 6785.0
34 6856.0
34 6927.0
34 6993.0
34 7054.0
34 7131.0
34 7202.0
34 7277.0
34 7338.0
34 7407.0
34 7475.0
34 7550.0
34 7621.0
34 7686.0
34 7753.0
34 7819.0
34 7890.0
34 7957.0
34 8009.0
34 8065.0
34 9071.0
35 1030.0
35 2015.0
35 2981.0
35 4002.0
35 5002.0
35 5987.0
35 6130.0
35 6206.0
35 6270.0
35 6328.0
35 6384.0
35 6457.0
35 6520.0
35 6585.0
35 6640.0
35 6717.0
35 6784.0
35 6853.0
35 6926.0
35 6987.0
35 7045.0
35 7130.0
35 7192.0
35 7255.0
35 7324.0
35 7398.0
35 7463.0
35 7519.0
35 7569.0
35 7636.0
35 7706.0
35 7766.0
35 7837.0
35 7907.0
35 7972.0
35 8043.0
35 9118.0
36 952.0
36 1982.0
36 2960.0
36 3927.0
36 4922.0
36 5959.0
36 6147.0
36 6214.0
36 6294.0
36 6367.0
36 6415.0
36 6472.0
36 6540.0
36 6614.0
36 6680.0
36 6750.0
36 6806.0
36 6877.0
36 6947.0
36 6993.0
36 7048.0
36 7114.0
36 7165.0
36 7225.0
36 7301.0
36 7381.0
36 7460.0
36 7525.0
36 7587.0
36 7667.0
36 7739.0
36 7799.0
36 7874.0
36 7942.0
36 8004.0
36 8075.0
36 9058.0
37 977.0
37 1984.0
37 3045.0
37 4066.0
37 5044.0
37 6014.0
37 6132.0
37 6195.0
37 6269.0
37 6333.0
37 6397.0
37 6455.0
37 6533.0
37 6600.0
37 6666.0
37 6726.0
37 6788.0
37 6870.0
37 6936.0
37 7006.0
37 7067.0
37 7134.0
37 7207.0
37 7266.0
37 7331.0
37 7395.0
37 7460.0
37 7532.0
37 7602.0
37 7663.0
37 7723.0
37 7792.0
37 7862.0
37 7925.0
37 7992.0
37 8061.0
37 9111.0
38 944.0
38 1968.0
38 2925.0
38 3937.0
38 4950.0
38 5935.0
38 6140.0
38 6212.0
38 6268.0
38 6323.0
38 6403.0
38 6481.0
38 6548.0
38 6627.0
38 6704.0
38 6770.0
38 6835.0
38 6899.0
38 6951.0
38 7031.0
38 7104.0
38 7170.0
38 7245.0
38 7327.0
38 7388.0
38 7458.0
38 7524.0
38 7589.0
38 7655.0
38 7732.0
38 7788.0
38 7858.0
38 7927.0
38 7985.0
38 8062.0
38 9110.0
39 987.0
39 1964.0
39 2968.0
39 3960.0
39 5024.0
39 5926.0
39 6150.0
39 6225.0
39 6284.0
39 6351.0
39 6429.0
39 6524.0
39 6587.0
39 6657.0
39 6722.0
39 6800.0
39 6889.0
39 6948.0
39 7026.0
39 7086.0
39 7151.0
39 7218.0
39 7289.0
39 7360.0
39 7425.0
39 7484.0
39 7557.0
39 7618.0
39 7691.0
39 7761.0
39 7831.0
39 7894.0
39 7970.0
39 8024.0
39 8093.0
39 9104.0
40 1029.0
40 2096.0
40 3112.0
40 4085.0
40 5127.0
40 6144.0
40 6216.0
40 6283.0
40 6347.0
40 6406.0
40 6462.0
40 6522.0
40 6583.0
40 6652.0
40 6715.0
40 6793.0
40 6855.0
40 6916.0
40 7001.0
40 7080.0
40 7131.0
40 7196.0
40 7264.0
40 7329.0
40 7376.0
40 7449.0
40 7511.0
40 7588.0
40 7656.0
40 7734.0
40 7795.0
40 7855.0
40 7935.0
40 8005.0
40 8076.0
40 9115.0
41 967.0
41 1965.0
41 2989.0
41 3939.0
41 4958.0
41 5889.0
41 6130.0
41 6194.0
41 6264.0
41 6329.0
41 6393.0
41 6461.0
41 6526.0
41 6584.0
41 6640.0
41 6721.0
41 6786.0
41 6853.0
41 6910.0
41 6968.0
41 7036.0
41 7110.0
41 7181.0
41 7243.0
41 7311.0
41 7374.0
41 7461.0
41 7527.0
41 7589.0
41 7664.0
41 7732.0
41 7805.0
41 7874.0
41 7932.0
41 7993.0
41 8064.0
41 9133.0
42 952.0
42 1950.0
42 2930.0
42 3951.0
42 4963.0
42 5940.0
42 6132.0
42 6186.0
42 6240.0
42 6314.0
42 6388.0
42 6450.0
42 6505.0
42 6574.0
42 6628.0
42 6687.0
42 6742.0
42 6817.0
42 6897.0
42 6966.0
42 7030.0
42 7091.0
42 7153.0
42 7213.0
42 7279.0
42 7347.0
42 7414.0
42 7473.0
42 7533.0
42 7604.0
42 7683.0
42 7754.0
42 7826.0
42 7900.0
42 7967.0
42 8035.0
42 9019.0
43 967.0
43 1953.0
43 2900.0
43 3970.0
43 4960.0
43 5930.0
43 6143.0
43 6213.0
43 6281.0
43 6340.0
43 6415.0
43 6492.0
43 6556.0
43 6618.0
43 6693.0
43 6756.0
43 6814.0
43 6882.0
43 6951.0
43 7009.0
43 7067.0
43 7140.0
43 7192.0
43 7264.0
43 7324.0
43 7387.0
43 7456.0
43 7512.0
43 7583.0
43 7643.0
43 7701.0
43 7774.0
43 7842.0
43 7908.0
43 7985.0
43 8054.0
43 9118.0
44 1050.0
44 2039.0
44 3015.0
44 4016.0
44 5026.0
44 6054.0
44 6139.0
44 6218.0
44 6271.0
44 6332.0
44 6403.0
44 6462.0
44 6514.0
44 6572.0
44 6629.0
44 6690.0
44 6745.0
44 6815.0
44 6875.0
44 6931.0
44 6989.0
44 7057.0
44 7120.0
44 7191.0
44 7256.0
44 7318.0
44 7368.0
44 7436.0
44 7500.0
44 7554.0
44 7601.0
44 7664.0
44 7723.0
44 7801.0
44 7865.0
44 7948.0
44 8007.0
44 8085.0
44 9117.0
45 985.0
45 1950.0
45 2941.0
45 3936.0
45 4898.0
45 5870.0
45 6140.0
45 6206.0
45 6271.0
45 6335.0
45 6408.0
45 6468.0
45 6533.0
45 6601.0
45 6668.0
45 6733.0
45 6798.0
45 6858.0
45 6936.0
45 7005.0
45 7074.0
45 7141.0
45 7211.0
45 7266.0
45 7340.0
45 7391.0
45 7459.0
45 7528.0
45 7606.0
45 7677.0
45 7747.0
45 7816.0
45 7889.0
45 7953.0
45 8020.0
45 8084.0
45 9134.0
46 1034.0
46 2079.0
46 3129.0
46 4065.0
46 5086.0
46 6135.0
46 6192.0
46 6264.0
46 6333.0
46 6398.0
46 6473.0
46 6535.0
46 6622.0
46 6694.0
46 6765.0
46 6826.0
46 6896.0
46 6956.0
46 7015.0
46 7092.0
46 7164.0
46 7226.0
46 7288.0
46 7347.0
46 7415.0
46 7478.0
46 7533.0
46 7598.0
46 7681.0
46 7750.0
46 7822.0
46 7884.0
46 7944.0
46 8022.0
46 8104.0
46 9115.0
47 1024.0
47 1950.0
47 2945.0
47 3985.0
47 4984.0
47 5995.0
47 6155.0
47 6223.0
47 6297.0
47 6365.0
47 6437.0
47 6506.0
47 6571.0
47 6635.0
47 6687.0
47 6763.0
47 6821.0
47 6885.0
47 6951.0
47 7022.0
47 7090.0
47 7153.0
47 7223.0
47 7281.0
47 7352.0
47 7410.0
47 7454.0
47 7522.0
47 7602.0
47 7686.0
47 7753.0
47 7804.0
47 7867.0
47 7921.0
47 7999.0
47 8064.0
47 9088.0
48 966.0
48 1934.0
48 2909.0
48 3915.0
48 4939.0
48 5935.0
48 6131.0
48 6202.0
48 6262.0
48 6311.0
48 6371.0
48 6425.0
48 6489.0
48 6555.0
48 6634.0
48 6683.0
48 6750.0
48 6806.0
48 6875.0
48 6937.0
48 7014.0
48 7089.0
48 7150.0
48 7211.0
48 7281.0
48 7351.0
48 7423.0
48 7493.0
48 7555.0
48 7635.0
48 7697.0
48 7761.0
48 7825.0
48 7893.0
48 7955.0
48 8012.0
48 8092.0
48 9153.0
49 1021.0
49 2039.0
49 3030.0
49 3996.0
49 4984.0
49 5971.0
49 6135.0
49 6201.0
49 6277.0
49 6354.0
49 6429.0
49 6498.0
49 6555.0
49 6614.0
49 6694.0
49 6744.0
49 6810.0
49 6879.0
49 6936.0
49 7008.0
49 7067.0
49 7124.0
49 7184.0
49 7250.0
49 7336.0
49 7402.0
49 7468.0
49 7541.0
49 7608.0
49 7681.0
49 7736.0
49 7803.0
49 7864.0
49 7935.0
49 7986.0
49 8075.0
49 9125.0
50 1056.0
50 2093.0
50 3096.0
50 4071.0
50 5080.0
50 6048.0
50 6145.0
50 6206.0
50 6267.0
50 6320.0
50 6380.0
50 6440.0
50 6511.0
50 6568.0
50 6646.0
50 6708.0
50 6779.0
50 6846.0
50 6901.0
50 6970.0
50 7055.0
50 7124.0
50 7178.0
50 7254.0
50 7306.0
50 7378.0
50 7447.0
50 7515.0
50 7592.0
50 7663.0
50 7729.0
50 7795.0
50 7863.0
50 7940.0
50 8012.0
50 8089.0
50 9135.0
51 996.0
51 2035.0
51 3047.0
51 3982.0
51 5001.0
51 5980.0
51 6149.0
51 6215.0
51 6278.0
51 6353.0
51 6415.0
51 6474.0
51 6541.0
51 6610.0
51 6691.0
51 6758.0
51 6832.0
51 6893.0
51 6962.0
51 7028.0
51 7099.0
51 7181.0
51 7250.0
51 7315.0
51 7377.0
51 7448.0
51 7516.0
51 7564.0
51 7632.0
51 7699.0
51 7760.0
51 7832.0
51 7906.0
51 7965.0
51 8027.0
51 8098.0
51 9129.0
52 972.0
52 1945.0
52 2890.0
52 3849.0
52 4836.0
52 5830.0
52 6142.0
52 6204.0
52 6275.0
52 6339.0
52 6397.0
52 6466.0
52 6529.0
52 6585.0
52 6647.0
52 6721.0
52 6799.0
52 6865.0
52 6923.0
52 6988.0
52 7050.0
52 7110.0
52 7161.0
52 7210.0
52 7282.0
52 7344.0
52 7421.0
52 7490.0
52 7559.0
52 7625.0
52 7687.0
52 7758.0
52 7831.0
52 7901.0
52 7973.0
52 8041.0
52 8095.0
52 9100.0
53 1045.0
53 2008.0
53 3116.0
53 4095.0
53 5077.0
53 6130.0
53 6197.0
53 6279.0
53 6341.0
53 6420.0
53 6477.0
53 6549.0
53 6631.0
53 6691.0
53 6768.0
53 6841.0
53 6901.0
53 6962.0
53 7027.0
53 7098.0
53 7166.0
53 7225.0
53 7304.0
53 7375.0
53 7443.0
53 7503.0
53 7554.0
53 7618.0
53 7677.0
53 7738.0
53 7796.0
53 7870.0
53 7945.0
53 8002.0
53 8066.0
53 9069.0
54 972.0
54 1992.0
54 2983.0
54 3964.0
54 4939.0
54 5924.0
54 6146.0
54 6220.0
54 6290.0
